"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"599",0,1,0,1,0,1,0,2,1,1
"600",2,0,0,2,0,2,0,0,4,1
"601",0,0,0,1,1,0,0,1,1,1
"602",0,0,0,0,0,0,0,0,0,1
"603",0,0,0,0,0,0,0,0,0,1
"604",0,0,0,0,0,0,0,0,0,0
"605",0,0,0,0,0,0,0,1,0,1
"606",0,0,0,0,1,0,0,1,0,2
"607",0,0,0,0,0,0,0,0,0,0
"608",0,0,0,0,0,0,0,0,0,0
"609",0,0,0,0,0,0,0,1,0,1
"610",0,0,0,0,0,1,0,1,1,0
"611",0,0,0,0,0,0,0,0,0,1
"612",1,1,0,2,0,0,0,0,1,0
"613",0,0,0,0,0,0,0,0,0,0
"614",0,0,0,0,0,0,0,0,0,0
"615",0,0,0,0,0,0,0,0,0,1
"616",1,0,0,1,0,0,0,0,1,0
"617",0,0,0,0,0,0,0,1,0,0
"618",0,0,0,0,0,0,0,0,0,0
"619",1,0,1,1,0,1,0,0,1,1
"620",0,0,0,0,0,0,0,0,0,1
"621",1,1,0,1,1,0,1,1,1,1
"622",0,0,0,0,0,0,0,1,0,0
"623",0,0,0,0,0,0,0,0,0,0
"624",1,0,0,1,0,1,0,0,2,0
"625",0,0,0,0,0,0,0,0,0,0
"626",0,0,0,0,0,0,0,1,0,0
"627",0,0,0,0,0,0,0,0,0,1
"628",2,0,0,2,0,2,0,0,4,1
"629",0,0,0,0,0,0,0,0,0,1
"630",1,0,0,2,0,0,0,1,3,0
"631",0,1,0,0,1,0,0,1,0,2
"632",0,0,0,0,0,0,0,0,0,0
"633",0,0,0,0,0,0,0,1,0,0
"634",2,0,1,2,1,2,0,1,3,1
"635",1,0,0,1,0,0,0,0,1,0
"636",0,0,0,0,0,0,0,0,0,0
"637",0,0,0,0,0,0,0,0,0,1
"638",0,0,0,0,0,0,0,0,0,0
"639",0,0,0,0,0,0,0,0,0,1
"640",1,0,0,2,0,2,0,2,2,2
"641",0,0,0,0,0,0,0,0,0,1
"642",1,1,0,1,1,0,0,1,2,2
"643",0,0,0,0,0,0,0,0,0,1
"644",0,1,0,0,0,0,0,2,1,3
"645",0,0,0,0,0,0,0,0,0,0
"646",0,0,0,0,1,0,0,1,0,2
"647",0,0,0,0,0,0,0,0,0,0
"648",0,0,0,0,0,0,0,0,0,0
"649",3,1,1,4,0,3,1,0,4,0
"650",0,0,0,0,0,0,0,0,0,0
"651",0,0,0,0,0,0,0,0,0,1
"652",0,0,0,0,0,0,0,0,0,1
"653",2,0,1,2,0,2,0,0,2,0
"654",0,0,0,0,0,0,0,0,0,0
"655",0,0,0,0,1,0,0,1,0,2
"656",0,0,0,0,0,0,0,0,0,1
"657",0,0,0,0,0,0,0,0,0,0
"658",0,0,0,0,0,0,0,1,0,0
"659",2,0,0,2,0,2,0,0,4,1
"660",0,0,0,0,0,0,0,0,0,1
"661",0,0,0,0,0,0,0,0,0,1
"662",2,0,0,2,0,2,0,0,4,1
"663",0,0,0,0,0,0,0,1,0,1
"664",0,0,0,0,0,0,0,0,0,1
"665",0,0,0,0,0,0,0,0,0,1
"666",0,0,0,0,0,0,0,0,0,1
"667",0,0,0,0,1,0,0,1,0,1
"668",0,0,0,1,1,0,0,1,1,1
"669",0,0,0,0,0,0,0,0,0,1
"670",0,0,0,0,0,0,0,0,0,0
"671",1,0,0,1,0,2,0,0,2,0
"672",2,0,2,1,0,2,0,2,3,2
"673",3,0,1,2,1,2,0,1,5,1
"674",2,0,0,2,0,2,0,0,4,1
"675",0,0,0,0,0,0,0,0,0,0
"676",0,0,0,0,0,0,0,0,0,0
"677",0,0,0,0,0,0,0,1,0,0
"678",0,1,0,0,1,1,0,1,0,2
"679",2,1,0,2,1,0,1,1,1,1
"680",0,0,0,0,0,0,0,0,0,1
"681",0,0,0,0,0,0,0,0,0,0
"682",0,0,0,0,0,0,0,0,0,0
"683",0,0,0,0,0,0,0,0,0,1
"684",0,0,0,0,0,0,0,0,0,1
"685",0,0,0,1,1,0,1,0,0,1
"686",0,0,0,0,0,0,0,0,0,1
"687",1,1,0,1,0,0,0,1,1,0
"688",0,0,0,0,0,0,0,0,0,0
"689",0,0,0,0,0,0,0,0,0,1
"690",0,0,0,0,0,0,0,0,0,0
"691",0,0,0,0,0,0,0,0,0,1
"692",1,0,0,2,0,0,0,1,1,0
"693",0,0,0,0,0,0,0,0,0,0
"694",0,0,0,0,0,0,0,0,0,0
"695",0,0,0,0,0,0,0,0,0,1
"696",0,0,0,0,0,0,0,0,0,1
"697",0,0,0,0,0,0,0,1,0,0
"698",3,1,1,4,0,3,1,0,4,0
"699",0,0,0,0,0,0,0,0,1,1
"700",0,1,0,0,0,1,1,3,1,3
"701",0,0,0,0,0,0,0,0,0,1
"702",0,0,0,0,0,0,0,0,0,0
"703",0,0,0,0,0,0,0,0,0,1
"704",0,0,0,0,0,0,0,0,0,1
"705",1,0,0,2,0,0,0,1,3,0
"706",0,0,0,0,0,0,0,0,0,1
"707",0,0,0,0,1,0,0,1,0,2
"708",0,0,0,0,0,0,0,0,0,0
"709",1,0,0,1,0,0,0,1,1,0
"710",0,0,0,0,0,0,0,0,0,1
"711",0,0,0,0,0,0,0,0,0,1
"712",0,0,0,0,0,0,0,0,0,0
"713",0,0,0,0,0,0,0,1,0,0
"714",0,0,0,0,0,0,0,0,0,1
"715",0,0,0,0,0,0,0,0,0,1
"716",0,0,0,0,0,0,0,0,0,0
"717",3,0,1,2,1,2,0,1,5,1
"718",2,0,0,2,0,1,0,0,2,0
"719",0,0,0,0,0,0,0,1,1,1
"720",0,0,0,0,0,0,0,0,0,0
"721",0,0,0,0,0,0,0,0,0,0
"722",0,0,0,0,0,0,0,0,0,1
"723",0,0,0,2,0,1,0,0,2,0
"724",0,0,0,0,0,0,0,0,0,0
"725",2,0,0,2,0,2,0,0,4,1
"726",0,0,0,0,0,0,0,0,0,1
"727",0,0,0,0,0,0,0,0,0,1
"728",0,0,0,0,0,0,0,0,0,1
"729",1,2,1,3,2,1,0,2,1,2
"730",0,0,0,0,1,1,0,0,1,1
"731",0,0,0,0,0,0,0,0,0,1
"732",0,0,0,0,0,0,0,0,0,1
"733",2,0,0,2,0,2,0,0,4,1
"734",0,0,0,0,0,0,0,0,0,0
"735",0,0,0,0,0,0,0,0,0,1
"736",0,0,0,0,0,1,0,0,1,0
"737",0,1,0,1,1,2,1,0,3,2
"738",0,0,0,0,0,0,0,0,0,0
"739",0,0,0,0,0,0,0,0,0,1
"740",0,2,0,0,3,0,0,2,0,4
"741",0,0,0,0,0,0,0,0,0,1
"742",0,0,0,0,0,0,0,0,0,0
"743",1,1,0,1,1,0,0,0,1,2
"744",0,3,0,1,4,0,1,6,0,8
"745",0,0,0,0,0,0,0,0,0,1
"746",1,0,0,1,0,2,0,0,3,0
"747",1,0,0,1,1,1,0,0,2,1
"748",0,0,0,0,0,0,0,0,0,1
"749",0,0,0,0,0,0,0,0,0,0
"750",2,0,0,2,0,1,0,1,3,1
"751",0,0,0,0,0,0,0,0,0,1
"752",0,0,0,0,0,0,0,0,0,1
"753",0,0,0,0,1,0,0,1,0,2
"754",1,1,0,1,2,0,0,1,1,2
"755",0,0,0,0,0,0,0,0,0,0
"756",1,1,0,0,1,0,1,2,0,2
"757",0,0,0,0,0,0,0,0,0,1
"758",2,0,0,2,0,2,0,0,4,1
"759",0,1,0,1,0,1,0,2,1,1
"760",0,0,0,0,0,0,0,0,0,1
"761",0,0,0,0,0,0,0,0,0,1
"762",1,1,0,1,1,0,0,2,1,2
"763",0,0,0,0,0,0,0,0,0,1
"764",0,0,0,0,0,0,0,1,0,0
"765",0,1,0,0,1,1,0,1,0,2
"766",1,1,0,1,2,0,0,1,1,2
"767",0,1,0,0,1,0,0,1,0,1
"768",0,1,0,0,0,0,0,0,0,1
"769",0,0,0,0,0,0,0,0,0,1
"770",0,0,0,0,0,0,0,0,0,1
"771",0,0,0,0,0,0,0,1,0,0
"772",0,1,0,0,1,0,1,1,0,1
"773",3,1,1,4,0,3,1,0,4,0
"774",0,0,0,0,0,0,0,0,0,1
"775",0,0,0,0,0,0,0,0,0,1
"776",0,0,0,0,0,0,0,0,0,1
"777",1,0,0,2,0,0,0,1,3,0
"778",0,0,0,0,0,0,0,0,0,1
"779",0,0,0,0,0,0,0,0,0,1
"780",0,1,0,0,1,0,0,3,0,3
"781",0,0,0,0,0,0,0,0,0,1
"782",0,0,0,0,0,0,0,0,0,1
"783",0,0,0,0,0,0,0,0,0,1
"784",0,0,0,0,0,0,0,0,0,1
"785",0,0,0,0,0,0,0,0,0,1
"786",0,0,0,0,0,0,0,0,0,1
"787",0,0,0,0,0,0,0,0,0,1
"788",2,0,0,2,0,2,0,0,4,1
"789",0,0,0,0,0,0,0,1,0,0
"790",0,0,0,0,0,0,0,0,0,1
"791",0,0,0,0,0,0,0,1,0,0
"792",0,0,0,0,0,0,0,2,0,1
"793",0,0,0,0,0,0,0,0,0,1
"794",0,0,0,0,0,0,0,0,0,1
"795",1,2,0,1,3,1,1,2,1,4
"796",0,0,0,0,0,0,0,0,0,1
"797",1,1,0,1,1,1,1,0,2,1
"798",0,0,0,0,0,0,0,0,0,0
"799",2,0,0,2,0,2,0,0,4,1
"800",0,0,0,0,0,0,0,0,0,1
"801",0,0,0,1,0,0,0,1,0,0
"802",2,0,1,2,0,2,1,0,3,1
"803",0,0,0,0,0,0,0,0,0,0
"804",0,0,0,0,0,0,0,1,0,0
"805",0,0,0,0,0,0,0,0,0,1
"806",0,0,0,0,0,0,0,0,0,1
"807",0,0,0,1,1,0,0,1,1,1
"808",0,0,0,0,0,0,0,0,0,1
"809",0,0,0,0,0,0,0,0,0,0
"810",1,1,0,1,0,0,0,0,1,1
"811",1,0,0,1,0,1,0,0,2,1
"812",1,1,0,1,2,0,0,1,1,2
"813",0,0,0,0,0,0,0,0,0,1
"814",0,0,0,0,0,0,0,0,0,1
"815",0,0,0,0,0,0,0,0,0,1
"816",0,1,0,0,0,0,0,1,0,1
"817",0,0,0,0,0,0,0,0,0,1
"818",0,0,0,0,0,0,0,0,0,1
"819",0,0,0,0,0,0,0,0,0,1
"820",0,0,0,1,1,0,1,0,0,1
"821",0,0,0,0,0,0,0,0,0,1
"822",0,0,0,0,0,0,0,0,0,1
"823",0,0,0,0,0,0,0,0,0,1
"824",0,0,0,0,0,0,0,0,0,1
"825",0,0,0,0,0,0,0,0,0,1
"826",3,0,1,2,0,1,0,0,2,1
"827",0,0,0,0,0,0,0,0,0,1
"828",1,0,0,0,1,0,0,1,2,2
"829",2,0,0,2,0,2,0,0,4,1
"830",1,1,0,1,2,0,0,1,1,2
"831",0,0,0,0,0,0,0,0,0,0
"832",0,0,0,0,0,0,0,1,0,0
"833",1,0,0,1,0,0,0,1,1,0
"834",1,0,0,1,0,2,0,0,3,0
"835",0,0,0,0,0,0,0,0,0,1
"836",0,0,0,0,0,0,0,0,0,1
"837",2,1,1,2,0,1,0,1,2,0
"838",0,0,0,0,1,0,1,1,0,1
"839",0,0,0,0,0,0,0,0,0,0
"840",0,0,0,0,0,0,0,0,0,0
"841",0,0,0,0,0,0,0,0,0,1
"842",2,0,2,1,0,2,0,2,3,2
"843",0,0,0,0,0,0,0,0,0,0
"844",0,0,0,0,0,0,0,0,0,0
"845",0,0,0,0,0,0,0,0,0,1
"846",0,0,0,0,0,0,0,0,0,1
"847",0,0,0,0,0,0,0,0,0,1
"848",0,0,0,0,0,0,0,0,0,0
"849",0,0,0,0,0,0,0,2,0,2
"850",0,0,0,0,0,0,0,0,0,1
"851",0,0,0,0,0,0,0,0,0,1
"852",0,0,0,0,0,0,0,0,0,1
"853",0,0,0,0,0,0,0,0,0,1
"854",0,0,0,0,0,0,0,0,0,1
"855",0,1,0,0,0,0,0,0,0,1
"856",3,0,0,3,0,1,0,1,3,1
"857",0,1,0,1,1,1,1,0,2,2
"858",0,0,0,0,0,0,0,0,0,1
"859",0,0,0,0,0,0,0,0,0,1
"860",0,2,0,0,2,0,1,0,0,2
"861",0,0,0,0,0,0,0,0,0,0
"862",0,0,0,0,0,0,0,0,0,1
"863",0,0,0,0,0,0,0,0,0,0
"864",2,0,0,2,0,2,0,0,4,1
"865",0,0,0,0,0,0,0,0,0,1
"866",0,0,0,0,0,0,0,0,0,1
"867",0,0,0,0,0,0,0,0,1,0
"868",0,0,0,0,0,0,0,0,0,0
"869",0,0,0,0,0,0,0,0,0,1
"870",0,0,0,0,0,0,0,0,0,1
"871",0,0,0,1,0,2,0,0,2,0
"872",0,0,0,0,0,0,0,0,0,1
"873",0,0,0,0,0,0,0,0,0,1
"874",0,1,0,0,1,0,0,1,0,1
"875",2,0,1,2,0,1,0,1,3,0
"876",0,0,0,0,0,0,0,0,0,1
"877",0,0,0,0,0,0,0,0,0,1
"878",0,0,0,0,0,0,0,0,0,1
"879",0,0,0,0,0,0,0,0,0,1
"880",2,0,0,2,0,2,0,0,4,1
"881",0,0,0,0,0,0,0,0,0,0
"882",1,1,0,1,1,0,1,0,1,1
"883",0,0,0,0,0,1,0,1,1,0
"884",2,0,2,2,0,2,2,1,3,1
"885",0,0,0,0,0,0,0,0,0,1
"886",1,1,1,2,2,1,0,0,2,2
"887",2,0,2,1,0,2,0,2,3,2
"888",0,1,0,1,2,0,0,1,0,3
"889",0,0,0,0,0,0,0,0,0,1
"890",0,0,0,0,0,0,0,0,0,1
"891",0,0,0,0,0,0,0,1,0,0
"892",0,0,0,0,0,0,0,0,0,1
"893",0,0,0,0,1,0,0,1,0,2
"894",1,0,0,1,0,3,0,1,3,0
"895",0,0,0,1,0,0,0,0,0,0
"896",0,1,0,1,0,1,0,2,1,1
"897",0,0,0,0,0,0,0,0,0,0
"898",1,0,0,1,0,0,0,0,1,0
"899",1,0,0,1,0,1,0,0,2,1
"900",0,1,0,0,0,0,0,0,0,0
"901",0,0,0,0,0,0,0,1,0,1
"902",2,0,0,2,0,2,0,0,4,1
"903",1,0,1,0,1,0,0,1,1,1
"904",0,0,0,0,0,0,0,1,0,0
"905",2,1,0,2,1,1,0,1,2,2
"906",0,0,0,0,0,0,0,0,0,0
"907",1,0,1,2,0,2,0,1,2,1
"908",0,0,0,0,0,0,0,0,0,1
"909",0,1,0,1,0,1,0,2,1,1
"910",0,0,0,0,0,0,0,0,0,1
"911",0,0,0,0,0,0,0,1,0,0
"912",0,0,0,0,0,0,0,0,0,0
"913",0,0,0,0,0,0,0,0,0,0
"914",0,0,0,0,0,0,0,1,0,0
"915",0,1,0,1,0,1,0,2,1,1
"916",1,0,0,1,0,0,0,0,1,0
"917",2,0,0,2,0,2,0,0,4,1
"918",0,0,0,0,0,0,0,0,0,0
"919",0,0,0,0,0,0,0,0,1,1
"920",0,0,0,0,0,0,0,0,0,1
"921",1,3,0,1,0,0,0,3,2,0
"922",0,0,0,0,0,0,0,0,0,1
"923",0,1,0,1,0,1,0,2,1,1
"924",0,0,0,0,0,0,0,0,0,1
"925",0,0,0,0,0,0,0,0,0,0
"926",0,0,0,0,0,0,0,0,0,1
"927",0,1,0,0,1,1,0,1,0,2
"928",0,0,0,0,0,0,0,0,0,1
"929",0,0,0,0,0,0,0,0,0,1
"930",0,0,0,0,0,0,0,0,0,0
"931",0,0,0,0,0,0,0,0,0,0
"932",1,0,0,1,0,0,0,1,1,0
"933",0,0,0,0,0,0,0,0,0,1
"934",0,0,0,0,0,0,0,0,0,1
"935",0,0,0,0,0,0,0,1,0,1
"936",0,0,0,0,0,0,0,0,0,1
"937",0,0,0,0,0,0,0,0,0,1
"938",0,0,0,0,0,0,0,0,0,1
"939",2,0,0,2,0,0,0,1,2,1
"940",0,0,0,0,0,0,0,0,0,0
"941",0,0,0,0,0,0,0,0,0,1
"942",0,0,0,0,0,0,0,0,0,1
"943",0,0,0,0,0,0,0,0,0,1
"944",0,0,0,0,0,0,0,0,0,1
"945",2,0,0,2,0,2,0,0,4,1
"946",2,0,0,2,0,2,0,0,4,1
"947",0,0,0,0,0,0,0,0,0,0
"948",0,0,0,0,0,0,0,0,0,0
"949",0,0,0,0,0,0,0,0,0,1
"950",0,0,0,0,0,0,0,0,0,1
"951",0,2,0,0,1,0,0,2,0,3
"952",0,0,0,0,0,0,0,1,0,0
"953",1,0,0,1,0,0,0,0,1,0
"954",2,0,1,3,0,2,1,0,2,0
"955",1,0,0,1,0,0,0,1,1,0
"956",0,0,0,0,0,0,0,0,0,1
"957",2,0,2,2,0,2,2,1,3,1
"958",0,1,0,0,1,0,1,1,0,1
"959",0,0,0,0,0,0,0,1,0,0
"960",1,3,0,0,2,0,2,2,0,2
"961",0,0,0,0,1,0,0,1,0,2
"962",0,0,0,0,0,0,0,1,0,1
"963",0,0,0,0,0,0,0,0,0,1
"964",0,0,0,0,0,0,0,0,0,0
"965",0,0,0,0,0,0,0,0,0,1
"966",0,0,0,1,1,0,0,1,1,1
"967",0,0,0,0,0,0,0,0,0,1
"968",0,0,0,0,0,0,0,0,0,1
"969",0,0,0,0,0,0,0,0,0,0
"970",0,0,0,0,0,0,0,0,0,1
"971",1,0,0,1,0,2,0,0,3,0
"972",0,0,0,0,0,0,0,1,0,0
"973",0,0,0,1,1,0,0,1,1,1
"974",0,0,0,0,0,0,0,0,0,1
"975",2,0,0,2,0,2,0,0,4,1
"976",0,0,0,0,1,0,0,1,0,2
"977",0,0,0,0,0,0,0,0,0,1
"978",0,0,0,0,0,0,0,0,0,1
"979",0,0,0,0,0,0,0,0,0,1
"980",0,1,0,1,0,1,0,2,1,1
"981",2,0,1,2,0,1,0,0,2,1
"982",0,0,0,0,0,0,0,0,0,1
"983",0,1,0,0,1,0,1,1,0,1
"984",0,0,0,0,0,0,0,0,0,1
"985",0,0,0,0,0,0,0,0,0,1
"986",0,0,0,0,0,0,0,0,0,0
"987",2,0,0,2,0,2,0,0,4,1
"988",0,0,0,0,0,0,0,0,0,1
"989",0,0,0,0,0,0,0,0,0,1
"990",0,0,0,0,1,0,0,1,0,2
"991",0,0,0,0,0,0,0,1,0,1
"992",0,0,0,0,0,0,0,0,0,1
"993",2,0,0,2,0,2,0,0,4,1
"994",0,0,0,0,0,0,0,0,0,0
"995",0,1,0,0,0,0,0,0,0,0
"996",0,0,0,0,0,0,0,1,0,1
"997",0,0,0,0,0,0,0,0,0,1
"998",0,0,0,0,0,0,0,0,0,0
"999",1,0,0,2,0,0,0,1,3,0
"1000",0,0,0,0,0,0,0,0,0,0
